rightHand_positionX,rightHand_positionY,rightHand_positionZ,rightHandrotation_x,rightHandrotation_y,rightHandrotation_z,rightHandrotation_w,rightThumbProximal_positionX,rightThumbProximal_positionY,rightThumbProximal_positionZ,rightThumbProximalrotation_x,rightThumbProximalrotation_y,rightThumbProximalrotation_z,rightThumbProximalrotation_w,rightThumbMedial_positionX,rightThumbMedial_positionY,rightThumbMedial_positionZ,rightThumbMedialrotation_x,rightThumbMedialrotation_y,rightThumbMedialrotation_z,rightThumbMedialrotation_w,rightThumbDistal_positionX,rightThumbDistal_positionY,rightThumbDistal_positionZ,rightThumbDistalrotation_x,rightThumbDistalrotation_y,rightThumbDistalrotation_z,rightThumbDistalrotation_w,rightThumbTip_positionX,rightThumbTip_positionY,rightThumbTip_positionZ,rightThumbTiprotation_x,rightThumbTiprotation_y,rightThumbTiprotation_z,Timestamp,rightThumbTiprotation_w,rightIndexProximal_positionX,rightIndexProximal_positionY,rightIndexProximal_positionZ,rightIndexProximalrotation_x,rightIndexProximalrotation_y,rightIndexProximalrotation_z,rightIndexProximalrotation_w,rightIndexMedial_positionX,rightIndexMedial_positionY,rightIndexMedial_positionZ,rightIndexMedialrotation_x,rightIndexMedialrotation_y,rightIndexMedialrotation_z,rightIndexMedialrotation_w,rightIndexDistal_positionX,rightIndexDistal_positionY,rightIndexDistal_positionZ,rightIndexDistalrotation_x,rightIndexDistalrotation_y,rightIndexDistalrotation_z,rightIndexDistalrotation_w,rightIndexTip_positionX,rightIndexTip_positionY,rightIndexTip_positionZ,rightIndexTiprotation_x,rightIndexTiprotation_y,rightIndexTiprotation_z,rightIndexTiprotation_w,rightMiddleProximal_positionX,rightMiddleProximal_positionY,rightMiddleProximal_positionZ,rightMiddleProximalrotation_x,rightMiddleProximalrotation_y,rightMiddleProximalrotation_z,rightMiddleProximalrotation_w,rightMiddleMedial_positionX,rightMiddleMedial_positionY,rightMiddleMedial_positionZ,rightMiddleMedialrotation_x,rightMiddleMedialrotation_y,rightMiddleMedialrotation_z,rightMiddleMedialrotation_w,rightMiddleDistal_positionX,rightMiddleDistal_positionY,rightMiddleDistal_positionZ,rightMiddleDistalrotation_x,rightMiddleDistalrotation_y,rightMiddleDistalrotation_z,rightMiddleDistalrotation_w,rightMiddleTip_positionX,rightMiddleTip_positionY,rightMiddleTip_positionZ,rightMiddleTiprotation_x,rightMiddleTiprotation_y,rightMiddleTiprotation_z,rightMiddleTiprotation_w,rightRingProximal_positionX,rightRingProximal_positionY,rightRingProximal_positionZ,rightRingProximalrotation_x,rightRingProximalrotation_y,rightRingProximalrotation_z,rightRingProximalrotation_w,rightRingMedial_positionX,rightRingMedial_positionY,rightRingMedial_positionZ,rightRingMedialrotation_x,rightRingMedialrotation_y,rightRingMedialrotation_z,rightRingMedialrotation_w,rightRingDistal_positionX,rightRingDistal_positionY,rightRingDistal_positionZ,rightRingDistalrotation_x,rightRingDistalrotation_y,rightRingDistalrotation_z,rightRingDistalrotation_w,rightRingTip_positionX,rightRingTip_positionY,rightRingTip_positionZ,rightRingTiprotation_x,rightRingTiprotation_y,rightRingTiprotation_z,rightRingTiprotation_w,rightLittleProximal_positionX,rightLittleProximal_positionY,rightLittleProximal_positionZ,rightLittleProximalrotation_x,rightLittleProximalrotation_y,rightLittleProximalrotation_z,rightLittleProximalrotation_w,rightLittleMedial_positionX,rightLittleMedial_positionY,rightLittleMedial_positionZ,rightLittleMedialrotation_x,rightLittleMedialrotation_y,rightLittleMedialrotation_z,rightLittleMedialrotation_w,rightLittleDistal_positionX,rightLittleDistal_positionY,rightLittleDistal_positionZ,rightLittleDistalrotation_x,rightLittleDistalrotation_y,rightLittleDistalrotation_z,rightLittleDistalrotation_w,rightLittleTip_positionX,rightLittleTip_positionY,rightLittleTip_positionZ,rightLittleTiprotation_x,rightLittleTiprotation_y,rightLittleTiprotation_z,rightLittleTiprotation_w,Gesture
0.12902385,1.34658909,0.206702054,0.3201896,0.3453071,-0.879916966,-0.06315052,0.105673,1.36947024,0.206291169,0.263496637,-0.27707234,0.700296342,-0.6028145,0.07966613,1.37392807,0.232576177,-0.3636735,0.330753267,-0.7508621,0.441078365,0.067742035,1.38501239,0.255686373,-0.400107831,0.393835753,-0.7197812,0.4083164,0.058936693,1.39652038,0.2845477,-0.400106817,0.3938338,-0.719782233,,0.4083175,0.09895451,1.41174066,0.242049992,-0.322329968,-0.820365,0.470651031,-0.039902844,0.07456496,1.39670515,0.2741934,0.153798386,0.9768556,0.141804889,0.044622637,0.06694022,1.37253261,0.26649037,0.121244706,0.8290652,0.5357296,0.104617678,0.06463107,1.36223626,0.242769882,0.121244512,0.8290653,0.5357295,0.104617514,0.11599078,1.40537953,0.254151523,-0.326929718,-0.873310149,0.360174358,-0.02684179,0.08989388,1.382093,0.281184644,0.178334892,0.887788,0.386828244,0.174336925,0.08459413,1.36351669,0.259345561,0.06447985,0.566346,0.785529,0.240912914,0.093207784,1.37035275,0.2333787,0.06447991,0.5663463,0.7855288,0.240912929,0.131661162,1.39407289,0.26422593,-0.381342739,-0.877719,0.2758164,-0.09006714,0.101969577,1.37107444,0.281381,0.15168947,0.823804736,0.481137842,0.258539617,0.101939373,1.35800016,0.258183181,-0.009089565,0.441618443,0.845648348,0.299616128,0.115285009,1.36915851,0.238960057,-0.00908953,0.441618532,0.8456483,0.299616128,0.145059332,1.37963128,0.26919,-0.4635497,-0.845326841,0.264335573,0.025902,0.1193332,1.3652482,0.284923017,0.240051329,0.862955,0.434732348,0.093233086,0.112334885,1.35460567,0.268226266,0.167841583,0.5564704,0.7899519,0.1953107,0.114939734,1.36111665,0.248017013,0.167841583,0.5564704,0.7899519,0.1953107,Yes
0.1342266,1.35235345,0.199073821,0.2651361,0.4673365,-0.84001416,-0.07533644,0.109144464,1.37222338,0.205785856,0.222151548,-0.3714575,0.6235573,-0.6510332,0.08505229,1.36761808,0.233812436,-0.3421135,0.4239884,-0.661819,0.514963865,0.073984295,1.37073016,0.259637624,-0.3849515,0.479100347,-0.6230838,0.4837786,0.06642665,1.37308264,0.2909472,-0.38495028,0.479098648,-0.623085,,0.483779669,0.101753004,1.40327609,0.251521051,-0.275192,-0.8875651,0.36938113,0.007418794,0.08095445,1.37848878,0.279931039,0.113143966,0.960274041,0.253803223,-0.025617844,0.074853465,1.35608876,0.267171562,0.113711283,0.7720904,0.624835,0.022969239,0.071040116,1.35107,0.241986662,0.113711067,0.7720905,0.624834955,0.022969099,0.120108157,1.395759,0.260671318,-0.277200162,-0.9277264,0.248968452,0.022325466,0.097863406,1.36382735,0.281639,0.168307155,0.8511372,0.486795038,0.101335622,0.092386514,1.35014117,0.2564835,0.095478945,0.49562335,0.8460269,0.171697319,0.09791025,1.36282384,0.231910259,0.09547898,0.495623648,0.8460267,0.171697319,0.1373515,1.38385725,0.26666382,-0.344953835,-0.9239631,0.161673233,-0.03406916,0.110576689,1.35455263,0.278028876,0.15349783,0.780662,0.577561557,0.182834685,0.109818853,1.34694445,0.252521664,0.036480527,0.3681666,0.898589969,0.2359222,0.120114714,1.36295569,0.2349211,0.036480557,0.368166715,0.8985899,0.2359222,0.152204469,1.37000215,0.267036885,-0.413029552,-0.8926833,0.152180657,0.09676834,0.128551483,1.34953856,0.278784752,0.22188428,0.824513257,0.5203687,0.012722456,0.121145606,1.34197891,0.2606457,0.192706585,0.504275441,0.834453,0.110718846,0.120940737,1.351966,0.241729945,0.192706585,0.504275441,0.834453,0.110718846,Yes
0.139251038,1.35372889,0.196997583,0.236395821,0.517075658,-0.819480836,-0.07211724,0.113342874,1.3713305,0.206374571,0.207296029,-0.4068603,0.582123935,-0.672774,0.090452895,1.36252892,0.23440513,-0.334039927,0.4571227,-0.615409851,0.548386,0.08000545,1.36198115,0.260666847,-0.379691273,0.5080525,-0.5740846,0.5178266,0.07326363,1.36028492,0.29220435,-0.379689962,0.5080509,-0.5740859,,0.5178277,0.105649188,1.3969661,0.255305439,-0.247922108,-0.912687242,0.3239847,0.02388269,0.086829014,1.36823964,0.281280518,0.085475184,0.95021224,0.294165552,-0.05707428,0.08163626,1.34672034,0.2667292,0.101225868,0.751157939,0.652072549,-0.017799107,0.077085644,1.34336817,0.241390243,0.101225637,0.751158,0.6520725,-0.017799238,0.12464793,1.38959062,0.263166368,-0.245204091,-0.947670758,0.199644327,0.04401335,0.1048806,1.35422492,0.2808475,0.160776138,0.831778049,0.5266786,0.070044465,0.09923364,1.34275126,0.2546449,0.1053968,0.464320749,0.8681309,0.140166715,0.103336483,1.35768318,0.23107779,0.10539683,0.464321077,0.868130744,0.140166715,0.142679915,1.37812817,0.267450273,-0.317543149,-0.9417615,0.11040163,-0.00793915,0.117912285,1.346172,0.275827885,0.152712137,0.7576675,0.6164353,0.150422141,0.116688557,1.34102285,0.249730632,0.054150857,0.3351638,0.917451739,0.207401812,0.125613734,1.35889328,0.233203888,0.054150883,0.335163921,0.9174517,0.207401812,0.158264324,1.36517692,0.265998274,-0.377945334,-0.911168933,0.102298461,0.1283092,0.1361303,1.34201086,0.27546674,0.212824449,0.803906,0.5550103,-0.02010737,0.1284756,1.33585048,0.2569067,0.200073466,0.478947043,0.8514171,0.07529384,0.127118587,1.347185,0.238815874,0.200073466,0.478947043,0.8514171,0.07529384,Yes
0.149685532,1.35370278,0.1964165,0.229097962,0.5714625,-0.7833389,-0.0855861,0.123686776,1.36973715,0.208075985,0.160370052,-0.448723584,0.552459657,-0.683898151,0.100903541,1.3571434,0.234711513,-0.296894521,0.5058595,-0.57381326,0.571575344,0.09085154,1.35247386,0.260716856,-0.347050846,0.5553717,-0.52603966,0.542586744,0.08486497,1.34583163,0.291748852,-0.347049445,0.5553702,-0.5260411,,0.542587757,0.115908429,1.38855731,0.259998083,-0.244813442,-0.932893336,0.2606566,0.042828597,0.09720163,1.3565104,0.281842232,0.07689385,0.931499,0.348449349,-0.07057077,0.09210382,1.33676553,0.264932573,0.09853274,0.717787147,0.688396037,-0.034412284,0.08720159,1.33591354,0.239452168,0.0985325,0.7177872,0.688396,-0.034412403,0.134960964,1.38031209,0.266792327,-0.23492381,-0.960734665,0.128940552,0.07193058,0.115826748,1.342456,0.279238373,0.173086986,0.7958376,0.578037739,0.05055616,0.1094983,1.33453059,0.25190255,0.126642317,0.414197981,0.892146349,0.128361776,0.112998649,1.35212481,0.230144858,0.126642346,0.4141983,0.89214617,0.128361776,0.153066,1.36848879,0.269496,-0.30937922,-0.949902952,0.03642927,0.025332548,0.128873855,1.33521307,0.2730007,0.1724054,0.716025,0.663707554,0.130679429,0.126918688,1.33362782,0.2464914,0.08316718,0.2844975,0.933949,0.199709684,0.135362983,1.35328853,0.231852666,0.0831672,0.284497619,0.933948934,0.199709669,0.168724522,1.35594189,0.2663176,-0.3581127,-0.917912662,0.023338515,0.169253632,0.1470235,1.33113754,0.271798879,0.221629918,0.7644569,0.603730857,-0.04466889,0.138774738,1.32750893,0.252830178,0.219574526,0.434946626,0.8716116,0.05387189,0.13669768,1.34068227,0.236104727,0.219574526,0.434946626,0.8716116,0.05387189,Yes
0.160196319,1.35405314,0.194882378,0.203993663,0.623123348,-0.7489562,-0.095753,0.134086877,1.36761141,0.209145963,0.12841247,-0.495332062,0.510307133,-0.6911896,0.112551488,1.35099328,0.234585971,-0.269812346,0.5530015,-0.516836345,0.595207036,0.103594765,1.34194255,0.2598246,-0.323233157,0.5980468,-0.463972569,0.567970455,0.09905924,1.33030033,0.2896043,-0.3232317,0.598045468,-0.463974118,,0.5679714,0.127240911,1.37934411,0.2632393,-0.222314179,-0.9507943,0.204095557,0.07008212,0.110269383,1.34412825,0.2812928,0.06153335,0.9091518,0.400096953,-0.097874574,0.1052306,1.326319,0.262339473,0.09493183,0.6800286,0.7240135,-0.06598286,0.099398226,1.32804286,0.237100214,0.09493159,0.6800287,0.724013448,-0.06598297,0.146707267,1.3709116,0.268445045,-0.2111961,-0.969809353,0.06619318,0.102394521,0.129198253,1.33103716,0.276032418,0.173950762,0.762611,0.6228582,0.014617078,0.121993549,1.326268,0.248185411,0.145511031,0.369339019,0.9127522,0.09643169,0.123926736,1.34624934,0.228381038,0.145511046,0.369339347,0.9127521,0.09643167,0.165214211,1.35942769,0.269156218,-0.288880229,-0.9547517,-0.028286364,0.06478647,0.142286837,1.32509565,0.268471479,0.1843746,0.680048347,0.7036196,0.091977365,0.139056,1.32664418,0.2420851,0.114743352,0.242987067,0.947894335,0.1711368,0.146021515,1.34798968,0.229123875,0.114743374,0.242987186,0.947894335,0.171136782,0.181131229,1.34790361,0.264002383,-0.327476025,-0.919073,-0.043416686,0.21489276,0.160396531,1.32178533,0.26603806,0.222373828,0.7299029,0.6405256,-0.08670981,0.151246578,1.32009351,0.247211576,0.238363788,0.402307481,0.883843839,0.012305248,0.147609159,1.3345536,0.231873259,0.238363788,0.402307481,0.883843839,0.012305248,Yes
0.167675465,1.35382354,0.194232792,0.185681462,0.6593521,-0.722571254,-0.0931028,0.141208172,1.36508393,0.209778339,0.10843873,-0.521090448,0.473866731,-0.701538444,0.120654754,1.34544194,0.23383826,-0.249933586,0.5748899,-0.4752743,0.617373,0.112188824,1.33347583,0.258009881,-0.304177374,0.615114033,-0.421922684,0.5925304,0.108125828,1.31865537,0.286413878,-0.304175854,0.615112841,-0.4219243,,0.5925313,0.134377912,1.37167668,0.264737368,-0.200980753,-0.962443769,0.163536981,0.08101978,0.118860811,1.3343991,0.2796945,0.04156701,0.8926894,0.434289217,-0.113006905,0.114294544,1.31799245,0.259402752,0.082201585,0.6538755,0.746959448,-0.08798452,0.108091362,1.32135189,0.2344179,0.08220133,0.6538756,0.7469594,-0.087984614,0.154177964,1.36353421,0.269073635,-0.1874631,-0.9755289,0.023240246,0.112519935,0.138241023,1.32248366,0.2729429,0.164597288,0.738406956,0.6539484,-0.003844851,0.13100706,1.3198446,0.244821474,0.146380052,0.3355883,0.9275095,0.07536527,0.132179052,1.34137189,0.2266444,0.146380067,0.335588634,0.927509367,0.07536525,0.173093528,1.35272086,0.268664628,-0.266109675,-0.957615435,-0.0726033,0.08298779,0.15155229,1.31771457,0.264746815,0.184861451,0.652663469,0.7313564,0.07053227,0.147874013,1.32139242,0.238631278,0.126439959,0.209650815,0.9575481,0.152189031,0.154055625,1.3438381,0.227224,0.126439974,0.209650934,0.9575481,0.152189016,0.189375117,1.34229648,0.262423038,-0.2959027,-0.921182632,-0.08755661,0.23706086,0.16977419,1.31524944,0.261720568,0.217772931,0.705376863,0.6655779,-0.109657213,0.160256892,1.31484687,0.2430048,0.243520573,0.375675142,0.8941021,-0.012144091,0.15587835,1.33019364,0.228760645,0.243520573,0.375675142,0.8941021,-0.012144091,Yes
0.1725322,1.353606,0.193802625,0.188481629,0.670592,-0.711047351,-0.09587954,0.1460222,1.36451721,0.20952338,0.09444333,-0.5278611,0.467024326,-0.7030869,0.125276864,1.34418416,0.232832789,-0.23662512,0.5825861,-0.465883017,0.6225392,0.116673052,1.33135223,0.256506473,-0.291608483,0.622092962,-0.4116477,0.598757863,0.1124698,1.31549489,0.28432408,-0.291606933,0.62209177,-0.411649317,,0.5987587,0.138852611,1.36939132,0.2646183,-0.202146187,-0.9646057,0.148084924,0.08211909,0.123107478,1.33173954,0.278349549,0.041278824,0.8866002,0.447373241,-0.109970644,0.118561789,1.31594276,0.257574946,0.08070212,0.6436646,0.756239831,-0.085350186,0.112513348,1.32001388,0.232658058,0.080701865,0.643664658,0.7562398,-0.085350275,0.158576861,1.3610003,0.268823981,-0.18712239,-0.9757904,0.006033461,0.113056,0.1424941,1.319894,0.2712148,0.166100442,0.727191567,0.6660334,-0.001637934,0.135387048,1.318214,0.242987573,0.1466645,0.3201999,0.9326736,0.07798436,0.136840656,1.34028792,0.225499332,0.146664515,0.320200235,0.932673454,0.07798435,0.177434251,1.35009623,0.268195629,-0.264160156,-0.9561138,-0.091097526,0.08813035,0.1559145,1.31525457,0.262925446,0.191101328,0.6377088,0.742831349,0.070779175,0.1522244,1.31995833,0.236976728,0.131723538,0.190793574,0.96024406,0.155493766,0.158663183,1.3427428,0.226414785,0.131723553,0.1907937,0.96024406,0.155493751,0.193699911,1.33978248,0.2617327,-0.2887608,-0.9191361,-0.10722135,0.245579377,0.174205557,1.31271231,0.2598857,0.222450316,0.6890494,0.680390656,-0.113116324,0.16453515,1.31323361,0.241251528,0.24922055,0.3531933,0.9016514,-0.012984005,0.160268366,1.3292805,0.227765188,0.24922055,0.3531933,0.9016514,-0.012984005,Yes
0.177108824,1.35433519,0.191954881,0.186115608,0.6838937,-0.6986469,-0.09768818,0.150541767,1.36457729,0.2080256,0.08213053,-0.53789103,0.454162657,-0.7054529,0.129967213,1.34319973,0.230538234,-0.22632207,0.5922427,-0.451808244,0.627611637,0.121513419,1.32936788,0.253697246,-0.28193903,0.630535066,-0.3966204,0.6046722,0.117505021,1.3123678,0.28086108,-0.28193745,0.630533934,-0.396622032,,0.604673,0.143280551,1.36740422,0.263251454,-0.1962627,-0.967817545,0.1324491,0.085248865,0.127895,1.32917285,0.275731742,0.038278114,0.8791456,0.46189636,-0.110858813,0.123399027,1.31406307,0.254441679,0.07832084,0.63080883,0.767023742,-0.08729682,0.117357135,1.31896746,0.229673728,0.078320585,0.6308089,0.7670237,-0.08729691,0.163026273,1.358928,0.267176,-0.181981489,-0.9763807,-0.012198275,0.115821019,0.1471923,1.31766379,0.267986447,0.164932042,0.716312647,0.6779876,-0.005169818,0.140098646,1.31689823,0.239716262,0.147428855,0.306213766,0.9375521,0.07412184,0.141471967,1.33949935,0.222908214,0.14742887,0.3062141,0.937552,0.074121825,0.18192,1.34811485,0.266176343,-0.257267267,-0.954885364,-0.111327842,0.09804762,0.16073218,1.31331456,0.259480685,0.196460709,0.623601735,0.7540385,0.06285225,0.156731591,1.3190223,0.2337806,0.140565038,0.174787864,0.9627577,0.150959268,0.162993461,1.34218228,0.223954558,0.140565053,0.174787983,0.9627577,0.150959253,0.1982281,1.33809733,0.25936383,-0.275347054,-0.9162601,-0.129821509,0.260380119,0.179111242,1.31087959,0.256205976,0.227441683,0.6732153,0.692373157,-0.125185281,0.169039741,1.31218612,0.237824485,0.258630455,0.3360618,0.9053518,-0.022613874,0.164445281,1.32872355,0.225057557,0.258630455,0.3360618,0.9053518,-0.022613874,Yes
0.180120975,1.35519516,0.190111831,0.1861418,0.6856175,-0.697567046,-0.0931666,0.1533746,1.36522317,0.2060193,0.081943184,-0.536943734,0.44947058,-0.70919174,0.132908136,1.34352756,0.2283252,-0.226475433,0.589595735,-0.450958848,0.6306522,0.124378204,1.32965624,0.251432657,-0.281451732,0.6272262,-0.3969563,0.608110368,0.120188542,1.31265569,0.278568774,-0.281450152,0.627225041,-0.396957934,,0.6081112,0.145710766,1.36787879,0.2611992,-0.191993266,-0.9689308,0.1331138,0.08119371,0.130621046,1.32951975,0.273649246,0.034720566,0.879576743,0.461943746,-0.108385041,0.126350254,1.31439853,0.252320975,0.07418117,0.6303055,0.7679598,-0.086313345,0.120480865,1.31934476,0.227519885,0.074180916,0.6303056,0.7679597,-0.086313434,0.165485233,1.35952628,0.265242815,-0.177103564,-0.977841556,-0.012329542,0.110941954,0.150053427,1.31810749,0.265914,0.162404165,0.715450943,0.6795255,-0.000611153,0.1432537,1.31741548,0.237569779,0.142895147,0.303047955,0.939035058,0.07717796,0.144898891,1.34009933,0.2208981,0.142895162,0.303048283,0.939034939,0.07717795,0.1844577,1.34884238,0.2643513,-0.251066983,-0.956402838,-0.11331033,0.09705543,0.163720563,1.31381857,0.257414371,0.197910324,0.621925,0.7549018,0.0645308,0.159759879,1.31962609,0.231730476,0.140936956,0.172459036,0.9627696,0.153197542,0.166147232,1.34279263,0.222001314,0.140936971,0.172459155,0.9627696,0.153197527,0.200879708,1.33894956,0.257630825,-0.266168952,-0.917872131,-0.133947551,0.262150526,0.182208449,1.31147242,0.254077733,0.232368171,0.6719217,0.691841543,-0.126023173,0.171988726,1.31284308,0.235782951,0.26346302,0.3356171,0.9041485,-0.021542424,0.167372391,1.32939529,0.223043129,0.26346302,0.3356171,0.9041485,-0.021542424,Yes
0.182284623,1.35618377,0.18817848,0.1958655,0.6748196,-0.7056683,-0.0910372,0.155493647,1.36700559,0.203479156,0.084861174,-0.529111,0.4603083,-0.7077826,0.134570181,1.34608066,0.2260952,-0.23051478,0.5820848,-0.4677297,0.6239145,0.125657216,1.33318484,0.2496193,-0.284457147,0.62093997,-0.414761722,0.6012408,0.120958492,1.3172276,0.2773002,-0.2844556,0.6209388,-0.414763331,,0.601241648,0.147243634,1.371349,0.2584672,-0.198265955,-0.9661865,0.1475175,0.07357109,0.131681234,1.3335489,0.271998,0.04073026,0.8865289,0.4501587,-0.098817244,0.127411246,1.31788218,0.251066983,0.0761185,0.640009642,0.760896862,-0.07503182,0.121917464,1.32228279,0.226077765,0.076118246,0.6400097,0.7608968,-0.07503191,0.166860729,1.362866,0.262978733,-0.183705658,-0.9776854,0.000686804,0.101896591,0.150987834,1.32164454,0.264693022,0.165439621,0.724555731,0.668932557,0.013343914,0.14451836,1.32017756,0.236301064,0.138877422,0.316057116,0.9341091,0.090892196,0.146831378,1.342277,0.2189383,0.138877437,0.316057444,0.934109,0.09089219,0.185701147,1.35192072,0.262615174,-0.2553484,-0.957134068,-0.10317377,0.089702964,0.164754331,1.31689477,0.256351858,0.202632666,0.6328964,0.7433994,0.07576069,0.160923913,1.32188523,0.230477154,0.140101656,0.19083786,0.9574871,0.164836973,0.167721123,1.34451365,0.219804868,0.140101671,0.190837979,0.9574871,0.164836958,0.202067509,1.34163034,0.256373,-0.269415677,-0.91868335,-0.129452929,0.258220822,0.18329525,1.31419027,0.253074646,0.245447576,0.682282448,0.678576,-0.117392294,0.1729158,1.3150599,0.2348392,0.271894038,0.355672717,0.8941317,-0.009954155,0.168397635,1.33103454,0.221349,0.271894038,0.355672717,0.8941317,-0.009954155,Yes
0.181653947,1.35753953,0.186190739,0.202070773,0.6456243,-0.731350541,-0.08638947,0.15496701,1.3697623,0.2005918,0.108197242,-0.5140528,0.481794149,-0.7013683,0.133939341,1.35068071,0.224692866,-0.2540203,0.565232,-0.499059439,0.6057446,0.124965422,1.3401413,0.249340713,-0.3054549,0.6062742,-0.448306859,0.5815067,0.120088227,1.32685411,0.278368384,-0.30545342,0.606272936,-0.448308438,,0.5815076,0.146792054,1.37849331,0.255067021,-0.204346031,-0.9585552,0.187139228,0.066284694,0.130991653,1.342046,0.2716819,0.04997894,0.903433561,0.4152708,-0.09413054,0.126528278,1.32482409,0.252053648,0.08289982,0.6681022,0.7363975,-0.06697816,0.121091604,1.327376,0.2267962,0.08289957,0.668102264,0.736397445,-0.06697825,0.166338921,1.370224,0.2602325,-0.191504791,-0.976465642,0.04001003,0.09077338,0.150127441,1.32940269,0.265223444,0.168991312,0.751528859,0.637039065,0.028773813,0.143790469,1.32557607,0.2370222,0.134713709,0.355889142,0.9186715,0.1060104,0.146579236,1.34599817,0.217777342,0.134713739,0.355889469,0.91867137,0.106010392,0.185084745,1.35912275,0.260731936,-0.261803329,-0.95956707,-0.06689324,0.078837134,0.163903922,1.32386291,0.257135659,0.206943616,0.6648778,0.712175548,0.08898292,0.15995124,1.326527,0.230937243,0.138351977,0.23887302,0.9445613,0.177770451,0.166944131,1.34785533,0.217962429,0.138351992,0.238873139,0.9445613,0.177770436,0.2013582,1.34823251,0.255319476,-0.2782373,-0.921509743,-0.100570038,0.251573741,0.182534888,1.32067132,0.2538038,0.264474124,0.7115063,0.6422183,-0.106620058,0.1717554,1.31993151,0.235796124,0.285115123,0.404985666,0.8687187,0.004873975,0.166996449,1.33430457,0.220684633,0.285115123,0.404985666,0.8687187,0.004873975,Yes
0.18061702,1.35864234,0.184638381,0.212671638,0.6158928,-0.754029155,-0.082987785,0.154070839,1.37236464,0.197904,0.127163574,-0.4962627,0.505804837,-0.694056332,0.132621974,1.355382,0.223175809,-0.271811157,0.546268761,-0.531481743,0.5875682,0.123360977,1.34726048,0.248619914,-0.32093817,0.58961153,-0.482949883,0.56224227,0.118044451,1.33668351,0.278666615,-0.320936739,0.589610159,-0.4829514,,0.562243164,0.145775855,1.38534319,0.251507759,-0.2151585,-0.9490045,0.2231759,0.057355497,0.129293948,1.35055983,0.2708102,0.061099745,0.9183294,0.381676167,-0.08521314,0.124597915,1.33198476,0.252515346,0.08967422,0.694415748,0.711893559,-0.054341447,0.119356029,1.33275473,0.22710003,0.08967398,0.6944158,0.7118935,-0.054341555,0.1651534,1.37716711,0.257407457,-0.202309459,-0.97306174,0.076524556,0.07978416,0.148288727,1.33709812,0.2654178,0.173986733,0.774249,0.606740355,0.04618455,0.1420675,1.3311739,0.2375555,0.130811945,0.3905232,0.9028217,0.123663396,0.145483166,1.34990931,0.216758385,0.130811974,0.390523523,0.9028216,0.123663388,0.183704987,1.36582649,0.258864522,-0.271550626,-0.95963335,-0.032518026,0.06562458,0.162009567,1.33071375,0.257759124,0.2102768,0.691404343,0.682996452,0.106110759,0.158126533,1.33128381,0.231421426,0.133577362,0.2789073,0.9309859,0.193992034,0.1655592,1.35122454,0.216613844,0.133577392,0.278907418,0.930985868,0.193992019,0.199817464,1.35428822,0.254395425,-0.291975915,-0.922907,-0.07160763,0.2405515,0.180660531,1.32691729,0.254672319,0.2788949,0.7350194,0.6113423,-0.090690814,0.169721946,1.324881,0.2368616,0.2923012,0.44258675,0.847413659,0.023815252,0.165050521,1.33786726,0.22051771,0.2923012,0.44258675,0.847413659,0.023815252,Yes
0.177339181,1.35772216,0.1867449,0.238916889,0.5474925,-0.798097849,-0.07880917,0.1513547,1.3746444,0.1971094,0.162552342,-0.455619544,0.5600328,-0.672570169,0.128814667,1.36273062,0.224259734,-0.302781135,0.503950059,-0.6000884,0.54245,0.11903739,1.36000443,0.250643432,-0.347299933,0.552601337,-0.555610955,0.5150837,0.112948269,1.35543931,0.282028556,-0.347298622,0.5525998,-0.5556124,,0.5150847,0.143132061,1.39657414,0.24772647,-0.2424657,-0.9223289,0.29839018,0.038509164,0.124862649,1.36624539,0.2722318,0.089176156,0.94522357,0.307769179,-0.06227626,0.119381174,1.34519422,0.257112741,0.106503792,0.747380555,0.655432463,-0.022083314,0.114496686,1.34212708,0.231799841,0.106503561,0.7473806,0.6554324,-0.022083443,0.162023261,1.38858056,0.25523442,-0.2315076,-0.9592699,0.152432159,0.054496475,0.143123642,1.351168,0.2692775,0.18459788,0.821149766,0.533444,0.08410958,0.136900812,1.34059238,0.242828682,0.123010524,0.471973777,0.857956946,0.161304772,0.141431689,1.35476077,0.2188718,0.123010561,0.471974075,0.857956767,0.161304772,0.179982379,1.37678123,0.258858979,-0.298634827,-0.9529779,0.03885413,0.033773143,0.156589374,1.3429811,0.262749434,0.216145188,0.74856627,0.610231936,0.143343866,0.152631089,1.33867288,0.236771584,0.124021485,0.376303256,0.88945514,0.2277825,0.160716265,1.35456574,0.217951626,0.124021515,0.376303375,0.8894551,0.227782488,0.195559,1.36393237,0.256624341,-0.328209072,-0.920318,-0.015317597,0.212270811,0.175158128,1.337736,0.2603374,0.30976966,0.783521235,0.536046743,-0.05283587,0.163774446,1.33283448,0.243384317,0.3074944,0.5315033,0.7866104,0.06477709,0.158962145,1.34196007,0.224645123,0.3074944,0.5315033,0.7866104,0.06477709,Yes
